"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"11","RT @dinzcastro: The @paulcabral touch on Nadine's enchanting physique... Purely Magical!<ed><U+00A0><U+00BD><ed><U+00B8><U+008D> Missing OTWOL... #JaDine https://t.co/w79OkPLqwx",FALSE,0,NA,2016-03-03 07:54:52,FALSE,NA,"705300394591670272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","meileenmagalon1",481,TRUE,FALSE,NA,NA
"12","RT @dinzcastro: Happy set = Good movie! <ed><U+00A0><U+00BD><ed><U+00B3><U+00BD> #JaDine https://t.co/YUZEKr9BTd",FALSE,0,NA,2016-03-03 07:54:43,FALSE,NA,"705300357165920256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","meileenmagalon1",293,TRUE,FALSE,NA,NA
"13","@IrishDDizon Madame, grabe ang support mo sa #JaDine hehhehe
#VoteJamesFPP #KCA",FALSE,0,"IrishDDizon",2016-03-03 07:54:33,FALSE,"705296320039288833","705300313234759681","333439624","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hhar311",0,FALSE,FALSE,NA,NA
"14","RT @dinzcastro: Happy set = Good movie! <ed><U+00A0><U+00BD><ed><U+00B3><U+00BD> #JaDine https://t.co/YUZEKr9BTd",FALSE,0,NA,2016-03-03 07:54:32,FALSE,NA,"705300311083085824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jadine_otp",293,TRUE,FALSE,NA,NA
"15","RT @dinzcastro: Inseparable? Always!<ed><U+00A0><U+00BD><ed><U+00B2><U+009C> #JaDine https://t.co/0xFNZXGeMD",FALSE,0,NA,2016-03-03 07:54:31,FALSE,NA,"705300304586100737",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","meileenmagalon1",243,TRUE,FALSE,NA,NA
"16","RT @dinzcastro: Inseparable? Always!<ed><U+00A0><U+00BD><ed><U+00B2><U+009C> #JaDine https://t.co/0xFNZXGeMD",FALSE,0,NA,2016-03-03 07:52:57,FALSE,NA,"705299913559527424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NadnissEverdeen",243,TRUE,FALSE,NA,NA
"17","RT @wljdQC: Happy set = Good movie! <ed><U+00A0><U+00BD><ed><U+00B3><U+00BD> 
VOTE NADINE FOR MYX
#VoteJamesFPP #KCA
©@dinzcastro 
#JaDine… https://t.co/KV5Mribolv",FALSE,0,NA,2016-03-03 07:51:26,FALSE,NA,"705299528207831041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","roseysanjose",19,TRUE,FALSE,NA,NA
"18","RT @WeLoveJaDineSG: #VOTEJamesFPP #KCA movie shoot #Jadine #JamesReid #intimemovie © {N} https://t.co/Ib3vDSp5UA",FALSE,0,NA,2016-03-03 07:51:24,FALSE,NA,"705299519924097024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jayexnadz16",1,TRUE,FALSE,NA,NA
"19","RT @pseudocode17: #OTWOLSepAnx pa din. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A7><ed><U+00A0><U+00BD><ed><U+00B8><U+00A7>
#JaDineIsReal #jadine https://t.co/Y9wat9IK5N",FALSE,0,NA,2016-03-03 07:51:00,FALSE,NA,"705299422930796544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","extraordiNADINE",1,TRUE,FALSE,NA,NA
"20","#OTWOLSepAnx pa din. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A7><ed><U+00A0><U+00BD><ed><U+00B8><U+00A7>
#JaDineIsReal #jadine https://t.co/Y9wat9IK5N",FALSE,0,NA,2016-03-03 07:50:36,FALSE,NA,"705299322175250433",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","pseudocode17",1,FALSE,FALSE,NA,NA
