"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"67","RT @naughtynate29: Happy happy birthday @mainedcm <ed><U+00A0><U+00BD><ed><U+00B2><U+008B><ed><U+00A0><U+00BD><ed><U+00B2><U+008B><ed><U+00A0><U+00BD><ed><U+00B2><U+008B> all the best! <ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B2><U+008B><U+2764><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> #aldub you <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098> #NicomaineAt21 https://t.co/o7Be2e76ay https://t.c…",FALSE,0,NA,2016-03-03 07:43:28,FALSE,NA,"705297526853758976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gabesm41",3135,TRUE,FALSE,NA,NA
"68","RT @naughtynate29: Happy happy birthday @mainedcm <ed><U+00A0><U+00BD><ed><U+00B2><U+008B><ed><U+00A0><U+00BD><ed><U+00B2><U+008B><ed><U+00A0><U+00BD><ed><U+00B2><U+008B> all the best! <ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B2><U+008B><U+2764><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> #aldub you <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098> #NicomaineAt21 https://t.co/o7Be2e76ay https://t.c…",FALSE,0,NA,2016-03-03 07:43:17,FALSE,NA,"705297479219220480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OmanMonie",3135,TRUE,FALSE,NA,NA
"69","RT @mainedcm: My birthday is coming! And here’s a surprise for you from @OPLUSUSA  #OplusHappyBdayMaine #OplusUSA #AlDub https://t.co/kxZ40…",FALSE,0,NA,2016-03-03 07:43:05,FALSE,NA,"705297426953834496",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","angelic71401360",10333,TRUE,FALSE,NA,NA
"70","@aldenrichards02 @mainedcm kapit lnq dn kme.. .#ALDUB forevs!! labyuu both
#NicomaineAt21",FALSE,0,"aldenrichards02",2016-03-03 07:42:57,FALSE,"705284871648727040","705297396385755137","98310564","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BlancaPaulo",0,FALSE,FALSE,NA,NA
"71","RT @naughtynate29: Happy happy birthday @mainedcm <ed><U+00A0><U+00BD><ed><U+00B2><U+008B><ed><U+00A0><U+00BD><ed><U+00B2><U+008B><ed><U+00A0><U+00BD><ed><U+00B2><U+008B> all the best! <ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B2><U+008B><U+2764><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> #aldub you <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098> #NicomaineAt21 https://t.co/o7Be2e76ay https://t.c…",FALSE,0,NA,2016-03-03 07:42:52,FALSE,NA,"705297376357920768",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mtsangeles910",3135,TRUE,FALSE,NA,NA
"72","RT @RicoHizon: Happy Birthday Maine! @mainedcm Wishing you more blessings and keep on shining! #Aldub #NicomaineAt21",FALSE,0,NA,2016-03-03 07:42:46,FALSE,NA,"705297348419674112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ramiro_zeny",1105,TRUE,FALSE,NA,NA
"73","RT @RicoHizon: Happy Birthday Maine! @mainedcm Wishing you more blessings and keep on shining! #Aldub #NicomaineAt21",FALSE,0,NA,2016-03-03 07:42:33,FALSE,NA,"705297296208998400",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","kristiecasama20",1105,TRUE,FALSE,NA,NA
"74","RT @naughtynate29: Happy happy birthday @mainedcm <ed><U+00A0><U+00BD><ed><U+00B2><U+008B><ed><U+00A0><U+00BD><ed><U+00B2><U+008B><ed><U+00A0><U+00BD><ed><U+00B2><U+008B> all the best! <ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B2><U+008B><U+2764><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> #aldub you <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098> #NicomaineAt21 https://t.co/o7Be2e76ay https://t.c…",FALSE,0,NA,2016-03-03 07:42:29,FALSE,NA,"705297278337044480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maicharmed",3135,TRUE,FALSE,NA,NA
"75","RT @RicoHizon: Happy Birthday Maine! @mainedcm Wishing you more blessings and keep on shining! #Aldub #NicomaineAt21",FALSE,0,NA,2016-03-03 07:42:22,FALSE,NA,"705297247328538624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","olive_oyl16",1105,TRUE,FALSE,NA,NA
"76","RT @mainedcm: My birthday is coming! And here’s a surprise for you from @OPLUSUSA  #OplusHappyBdayMaine #OplusUSA #AlDub https://t.co/kxZ40…",FALSE,0,NA,2016-03-03 07:42:05,FALSE,NA,"705297177178820608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","marianneherre20",10333,TRUE,FALSE,NA,NA
"77","RT @mainedcm: My birthday is coming! And here’s a surprise for you from @OPLUSUSA  #OplusHappyBdayMaine #OplusUSA #AlDub https://t.co/kxZ40…",FALSE,0,NA,2016-03-03 07:41:51,FALSE,NA,"705297117242388480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GinaSalvador5",10333,TRUE,FALSE,NA,NA
"78","RT @naughtynate29: Happy happy birthday @mainedcm <ed><U+00A0><U+00BD><ed><U+00B2><U+008B><ed><U+00A0><U+00BD><ed><U+00B2><U+008B><ed><U+00A0><U+00BD><ed><U+00B2><U+008B> all the best! <ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B2><U+008B><U+2764><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> #aldub you <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098> #NicomaineAt21 https://t.co/o7Be2e76ay https://t.c…",FALSE,0,NA,2016-03-03 07:41:48,FALSE,NA,"705297106135744516",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ledymanuel",3135,TRUE,FALSE,NA,NA
"79","RT @mainedcm: My birthday is coming! And here’s a surprise for you from @OPLUSUSA  #OplusHappyBdayMaine #OplusUSA #AlDub https://t.co/kxZ40…",FALSE,0,NA,2016-03-03 07:41:22,FALSE,NA,"705296998711238657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","semitarachrisly",10333,TRUE,FALSE,NA,NA
"80","RT @RicoHizon: Happy Birthday Maine! @mainedcm Wishing you more blessings and keep on shining! #Aldub #NicomaineAt21",FALSE,0,NA,2016-03-03 07:41:07,FALSE,NA,"705296932588007425",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tekya_gonzalves",1105,TRUE,FALSE,NA,NA
"81","@naughtynate29 Maraming salamat sa pagmamahal kay @mainedcm #ALDUB you! #NicomaineAt21 https://t.co/NeiS5mKxki",FALSE,0,"naughtynate29",2016-03-03 07:41:02,FALSE,NA,"705296913281654784","47047335","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","berjamn0811",0,FALSE,FALSE,NA,NA
"82","RT @naughtynate29: Happy happy birthday @mainedcm <ed><U+00A0><U+00BD><ed><U+00B2><U+008B><ed><U+00A0><U+00BD><ed><U+00B2><U+008B><ed><U+00A0><U+00BD><ed><U+00B2><U+008B> all the best! <ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B2><U+008B><U+2764><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> #aldub you <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098> #NicomaineAt21 https://t.co/o7Be2e76ay https://t.c…",FALSE,0,NA,2016-03-03 07:41:02,FALSE,NA,"705296912082022400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akosiliezel_04",3135,TRUE,FALSE,NA,NA
"83","RT @N_P_Photography: Beautiful @mainedcm  21st birthday party  #yayadub #mainemendoza #aldub #Nicomainechella21 https://t.co/ZSZjOAtM9p",FALSE,0,NA,2016-03-03 07:40:37,FALSE,NA,"705296808449183744",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","jenachris2",113,TRUE,FALSE,NA,NA
